Degree_Centrality_Rank,Betweenness_Centrality_Rank,Closeness_Centrality_Rank,Eigenvector_Centrality_Rank,Active_channel_cnt_Rank,Capacity_Rank,alias,Node_Type,Clearnet_Tor_Status,formatted_capacity,Active_channel_cnt,pub_key
9999,9999,9999,9999,2697,2450,mynodebtc.com Bobby,,Only Tor,279k sats,0,02856d85fbf903d4b2bca3522a3feec72d0b3625fc2221340d164e63e4b656dcf2
9999,9999,9999,9999,1921,2451,CrystalPeak,,Only Clearnet,277k sats,1,03874157d7c053cd15e1d71096c33c52d84dcf69511ef68d8cdcc524189aa4c4eb
9999,9999,9999,9999,2697,2452,PrestonPysh,,Only Tor,275k sats,0,029c5fd64570f2d40dfc2f683865c81e93269dc032416142de5e2e2461359ae34d
9999,9999,9999,9999,2697,2453,BITPAINT.CLUB,,Only Tor,274k sats,0,03c7f7ab8d129e442506b088d5a2eaf986c6bd1142243f193a57359bd48548b213
9999,9999,9999,9999,1921,2454,02d7b4c6b3e35b4f77fe,,Only Tor,270k sats,1,02d7b4c6b3e35b4f77fe685958e52d19a187b8063239bd585bdcce2c5708000db6
9999,9999,9999,9999,1921,2455,Stefanosberla,,Only Tor,268k sats,1,03425bb03614335589b053c57b82884adb6256f8a5fceb0787bc7fda125560c9bd
9999,9999,9999,9999,1921,2456,BitNet,,Only Tor,260k sats,1,03b0bb7c6ba7fd4309851011c0c60b061ebe70a6b8d4a6852697fc799ef92146ca
104,53,50,76,473,2457,BleskomatDecentruck,,Only Tor,259k sats,5,03a6680e79e30f050d4f32f1fb9d046cc6efb5ed4cc99eeedba6b2e89cbf838691
9999,9999,9999,9999,2697,2458,03af0aec5069083dfe72,,Only Tor,251k sats,0,03af0aec5069083dfe72a94cf388a6a1a3bcb2ddb53437cd34f55752ba93df03bd
1229,1207,1246,1237,1090,2459,020733281e6d5c7facfe,,Only Tor,251k sats,2,020733281e6d5c7facfec05aa7b35034f00c480b5849544047fe4fecfb44cca663
9999,9999,9999,9999,1921,2466,03df4f5d0d3fab839e70,,Only Tor,250k sats,1,03df4f5d0d3fab839e707cb21bc02026556740ccdd0b0d2e12f5972c84f5bae7cd
9999,9999,9999,9999,2697,2466,LAYERFOX,,Only Tor,250k sats,0,03bf02fd87769546958404501e6a1590b9c32d48e74649499dc83c4728025932d6
9999,9999,9999,9999,2697,2466,RaspiMartl,,Only Tor,250k sats,0,02e344bc1ab46940cf1cc80a2ee2e983e91043666bb7a7bf937e3466fb700e5954
9999,9999,9999,9999,1921,2466,f3rn,,Only Tor,250k sats,1,02432210f1b3940d8af701c2f2fb4058a4ab93b11150d35c4c4164fbd0b454ff51
9999,9999,9999,9999,1921,2466,MekongMonkey,,Only Tor,250k sats,1,02c9477078f21e6f17816257132678d2d27f4c7074c8b0114d8be5ce9cee14bc26
9999,9999,9999,9999,1921,2466,js,,Only Tor,250k sats,1,02c85c34b89d4f5b16f60fe6f524862669ddc34f8bb7f8ce9ec783c1db6c8da857
9999,9999,9999,9999,1921,2466,flitz,,Only Tor,250k sats,1,029cfab8d2e0924479fde4c1515b1bcc4162b716c8629a8f624958d8de099af7e2
9999,9999,9999,9999,2697,2466,022dc6a801a5981dc574,,Only Tor,250k sats,0,022dc6a801a5981dc574d5654e878bec281d7d563848da22e5cc9c1a079fd3d64a
9999,9999,9999,9999,1921,2466,BavarianLightning,,Only Tor,250k sats,1,03c820079c625f2e66504d9a12bc69f7228eba177d7e0f12e958626e6c8e3fdd40
9999,9999,9999,9999,2697,2466,0371e3042e668b95b75f,,Only Tor,250k sats,0,0371e3042e668b95b75f6dec91dafe2aa2b708d4082c522f4c4bedd2989fc32995
9999,9999,9999,9999,1921,2466,BigBang,,Only Tor,250k sats,1,02b5e7887b8502eb3e9a2ee4344dd2875bceb81a266a5035c0b2f48258cafc37dc
9999,9999,9999,9999,1921,2466,R-Cyberjaya-MY,,Only Tor,250k sats,1,03e125d8faacfceff63d9878b27302ae9e20a3153c1e73185d9efbd934bfcac2f3
9999,9999,9999,9999,1921,2466,Doctor Faustus,,Only Tor,250k sats,1,02a98c86ef366ce226aad6e7706959456e1701058915c3cbf527b37da143bb1441
9999,9999,9999,9999,1921,2466,ThatDudesNode,,Only Tor,250k sats,1,0350c0bd2b8c0d48d5d0e5590c4160a13fd24fcdc2bb991c52f6fce699a08315a3
9999,9999,9999,9999,1921,2474,PoeticSurf,,Only Tor,248k sats,1,03b61e4a3ae8400272ff7f2bd5587839e80e333344ff2a9c72c6e03ae8fb12f286
9999,9999,9999,9999,2697,2475,Porksnode,,Only Tor,245k sats,0,02dd85e8478ddac7fb4b43dd554da53151d9c1a0b4436413476093cd3f64086f8f
9999,9999,9999,9999,1921,2476,asdfmx,,Only Tor,242k sats,1,02faa433f03dec55f87a0184003813919f0936d2d67902a7bc9196592e52f9cbea
1229,1207,1103,1065,1090,2477,Klimaat op maat Lightning Node,,Only Tor,240k sats,2,02abf4d0d931cbcc64e44103a978c188bd6a70511c9da783b2716b92e678f93b5b
9999,9999,9999,9999,1921,2478,Ocelot3189 ⚡,,Only Tor,231k sats,1,033e31cf8a0b6abc6d16da9ada4e36af0b77f52dc0554d4ed5bc7a03b1b721906c
9999,9999,9999,9999,1921,2479,Noderunner.miepmiep,,Only Tor,230k sats,1,0372aa928f48eb664eded0773829c1dcd7fccfbda81e1b99410ae91d6708fd39ee
1008,387,1175,1198,774,2480,thefloorprojectsasdecv,,Only Tor,225k sats,3,0229e4ac8edcbd9127859d57b45dd6e2e4c057cbf8434011b6acefd72867d5d3c6
9999,9999,9999,9999,1921,2480,TenderLettuce,,Only Tor,225k sats,1,0275fb603de302eb12c92064ade13cfa4c26a380c39ce65d3cbb179545830281ee
9999,9999,9999,9999,1921,2482,0-FEE-4-ROUTE,,Only Clearnet,220k sats,1,03b554becc480b412ae3a08fa6a4b81e84d2e2737061d0a5d5f06de37251d2f8b1
9999,9999,9999,9999,1921,2483,LottiBull,,Only Tor,212k sats,1,0308bd7d969a520ee2753b3e1eb38b1e3615cfdc372485caf521f8db293d5f32c1
9999,9999,9999,9999,1921,2484,LNPass2022,,Only Tor,206k sats,1,03dc8b9ff0110e5f3f9ac8fbe861b82e98c92ab1d29c906ea40d2a76ecb28b2cb8
9999,9999,9999,9999,1921,2484,mynodebtc.com [myNode],,Only Tor,206k sats,1,03f5cf1393aba27e9861f7d6a20112c38ba5ad7de74f3741a7fa8765ef382cb5dc
9999,9999,9999,9999,2697,2507,02450a98285fb51e4b71,,Only Tor,200k sats,0,02450a98285fb51e4b71ee23d3a271b3426c85bd94ff93a404581f86c0694ef20c
9999,9999,9999,9999,2697,2507,zenatik,,Only Tor,200k sats,0,036f83009f0a455f15787d212f7ea82fef0a78380139dd86efd674bb6fa68fce98
1008,1069,1145,1173,1090,2507,03dd11f6f42eccf49bbc,,Only Tor,200k sats,2,03dd11f6f42eccf49bbc2dca3bc52598e95bd938b767c7b2977f55e417b66778f5
9999,9999,9999,9999,1921,2507,nikola-tesla,,Only Tor,200k sats,1,02e86a5f7385eeb0407e4584793755e9bfb7625b89cbeeb37b2acbed8ad59d6019
9999,9999,9999,9999,1921,2507,EasyPeasyNode,,Only Tor,200k sats,1,03bc2ce8bef0051bdecb7415a20670d2499141e97a4839b6a1f253060148afb4b5
9999,9999,9999,9999,1921,2507,moneyprintergobrrr,,Only Tor,200k sats,1,03055d3f08f9bf7725dc0644192f045e3466995db33c7464b0e32fb3542d866b87
1008,387,1255,1253,1090,2507,The Great Northern 🌲,,Only Tor,200k sats,2,021d46b2afb74cc2d79788fcc7e440ba6dccb5a0d0c7b71280aa3934bf7718234f
9999,9999,9999,9999,1921,2507,VolcanoNode,,Only Tor,200k sats,1,02611e10fdf321ed44e2b87f0eaf63e2e94879834da95a5ec164f5bdea377dd6ed
9999,9999,9999,9999,1921,2507,0393a4385c1d2683e570,,Only Tor,200k sats,1,0393a4385c1d2683e57084ef824b15461aaf88dfb4711b0d328877cfe73ea60f40
1008,1084,1210,1206,1090,2507,0386d9662040e9af6294,,Only Tor,200k sats,2,0386d9662040e9af6294d8a1c64cf98c7c6ef043e5e31af8a9362a3d300b52f500
1229,1207,1167,1171,1090,2507,0357d6e0a43fa2b113c5,,Only Tor,200k sats,2,0357d6e0a43fa2b113c5d14407678ba47d0468bae58fa0228d7ed583ce0635a750
9999,9999,9999,9999,2697,2507,littleAlice ☇,,Only Clearnet,200k sats,0,03f9ceb115a119594b4688ceed35feb80f33a3dd0f5cf688a7493c1a7217633931
9999,9999,9999,9999,2697,2507,0304c8fcd62c4ea005df,,Only Tor,200k sats,0,0304c8fcd62c4ea005df75560b857493ebd11b0367172a5a5f30b485ee44f37b5e
9999,9999,9999,9999,2697,2507,WittyAlias,,Only Clearnet,200k sats,0,03e75f7c4b46d02cc31feed50937d6f1466936361db962f1708e14052ff8643dff
9999,9999,9999,9999,1921,2507,pictet-labs,,Only Tor,200k sats,1,02055aa4000c26caf0b0d4dd94af2b258ce1bc4d801484b7713427ace79824bf03
9999,9999,9999,9999,2697,2507,PiggyBank,,Only Tor,200k sats,0,02cf4017276487a73b5a2bab253eabfe37fdfcd7c75acd4fc90d492e85dc3eee55
9999,9999,9999,9999,1090,2507,nodl-s009,,Only Clearnet,200k sats,2,0278b03174171c2d2c817035a6996fae51bee28a9c6f394c2dede7c622763640b5
9999,9999,9999,9999,1921,2507,bti-a,,Only Tor,200k sats,1,0388bf73f72eebf823ba88ee621390f9e7d74ecdb6a1092fc88f15654cc7da4513
9999,9999,9999,9999,1921,2507,MontanasRaspiBlitz,,Only Tor,200k sats,1,03518cfddeb18d50db01fc316984bac961a6d978115a52259cd5d2e47fbe363e94
9999,9999,9999,9999,1921,2507,03081d882816e639e71e,,Only Tor,200k sats,1,03081d882816e639e71e959b42401866e4061f6b0e74758607fe508ccc1f72352f
9999,9999,9999,9999,1921,2507,HydraNode,,Only Clearnet,200k sats,1,02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e
9999,9999,9999,9999,1921,2507,Cow,,Only Clearnet,200k sats,1,028c8c9b0b588d00afabe905799aee0225a9315cdb63d7646b7ff7cf02fe4bf643
9999,9999,9999,9999,1921,2507,FREE_SVB_FUNDS_HERE,,Only Clearnet,200k sats,1,038e6221739a9c3d04ddaeaa8156486620e6f60093066a899a48b5830320563f4c
9999,9999,9999,9999,1921,2507,SJGMe,,Only Tor,200k sats,1,027b6e4107bb25214e2a18216228b5fe711fce445a39ef9b9f65062f39a6fd2a98
9999,9999,9999,9999,2697,2507,030d1fba863fceea20eb,,Only Tor,200k sats,0,030d1fba863fceea20eb18835580c9f9d6056b5bf973a07f803d24eeb89dd9c7d1
9999,9999,9999,9999,2697,2507,03c33b2296b2d50a94dc,,Only Tor,200k sats,0,03c33b2296b2d50a94dcdc004c8f5a6d027865ee458348e2b1ecc8eab60d65ecea
9999,9999,9999,9999,2697,2507,02fa7c34485bd098b813,,Only Tor,200k sats,0,02fa7c34485bd098b813da9f87e3cde51e29ec5b0c0dddf457728f2a2c04ee93c9
9999,9999,9999,9999,1921,2507,0297c605d1055b7e3123,,Only Tor,200k sats,1,0297c605d1055b7e3123b6628f02323a60df09f5b871f51c5fde2f051c5df60a2f
9999,9999,9999,9999,1921,2507,Keystone BTC,,Only Tor,200k sats,1,02b07bef72b886fc769b05792f3e68bf51f7b33a2bf42ac4cd9e170d20132cc7e6
9999,9999,9999,9999,1921,2507,blitzli,,Only Tor,200k sats,1,039f2629c3e486a23f16b14a7e1e4f44bd5df5ad7e942c4264a507013f314f719b
9999,9999,9999,9999,1921,2507,Cybirdtech,,Only Tor,200k sats,1,03fd1da48a1e6320cd110e6b0190a83c902c2b47a23f1018b77cb3c1d24c0be6bd
9999,9999,9999,9999,1921,2507,03ee16946d9d900b4fb6,,Only Tor,200k sats,1,03ee16946d9d900b4fb6ccc354a2d641881f418d9d75ea339c3cb64ed0d70bdd68
9999,9999,9999,9999,2697,2507,opticbit,,Only Tor,200k sats,0,022bce70c6252c6c9198f40f8f1c8bfd2b22975c51b4d222b6743d6736fe49ede9
9999,9999,9999,9999,1921,2507,dongri,,Only Tor,200k sats,1,0231fb04416dab7c5a2d2dc404a46238fdc29ac93bbf89ec54eded2e015312d29c
9999,9999,9999,9999,1921,2507,Noderunners.network,,Only Tor,200k sats,1,028a223a73f8b6443005decbb80d3e5178592895f927d6b9838655defb383643bb
9999,9999,9999,9999,1921,2507,0289a1e4e768d6f6d4ce,,Only Tor,200k sats,1,0289a1e4e768d6f6d4ce340917402fc817db37ac1082e4092fa27cae2cbccca0b4
9999,9999,9999,9999,1921,2507,020e42f399df4dde6c1b,,Only Tor,200k sats,1,020e42f399df4dde6c1ba2289538812032c7d2f7b55d3b8caba46c3756efb34d9d
9999,9999,9999,9999,1921,2507,LNJCJNET,,Only Tor,200k sats,1,02c746cf01c7f8687f54bc1780a26a74664f22e3ac2724467f103fa2a1450e7c0e
9999,9999,9999,9999,1921,2507,Gorilla Sats,,Only Tor,200k sats,1,02290ec75845d234de903baca5408cea13f5500d6985a0774ab41cdcd97597e6bb
9999,9999,9999,9999,1921,2507,03fbe946f7f0754010e6,,Only Tor,200k sats,1,03fbe946f7f0754010e688f76a3fb84e6a7a304a8f5dc90d123f31010b2496c2cc
9999,9999,9999,9999,1921,2507,micronode-user@lnfi.network,,Only Tor,200k sats,1,0219fa2c35358c2afe7a338d1b9198b778103e5dd6ab65359713fa5d5562cbeb8f
9999,9999,9999,9999,1921,2507,kitcon01,,Only Tor,200k sats,1,02d5dbd349f6394cfaa8e869431b9edd2fe74c43943210dd51880b619d07437acd
9999,9999,9999,9999,2697,2507,028958ac9f6933ca1e71,,Only Tor,200k sats,0,028958ac9f6933ca1e7114cae9fa3cfaf5a281ade02257dbfc8e71cab79b0cb57b
9999,9999,9999,9999,2697,2507,Tucson Bitcoin,,Only Tor,200k sats,0,0310d961617a4d3f6211c759480a56b7507f6249a57c5ca2598b771d2a826daf09
9999,9999,9999,9999,1921,2530,Tom Swift,,Only Tor,193k sats,1,02928e255d7da8786ccb0773cd9308787fcfc842bd2bfab7eecf98c39ebc2eea93
9999,9999,9999,9999,2697,2531,London-Node,,Only Clearnet,192k sats,0,022fbf66d0c695894bd5de86e35764f4890fcdf4ef577b3f8bc25efd55b4f220e3
9999,9999,9999,9999,1921,2532,DianMu,,Only Tor,189k sats,1,02eaa325a9126380c0e5c5c78be31de5cc7c1654be1ea0c469b2de7bf6531a1d04
9999,9999,9999,9999,1921,2533,Beatspeed,,Only Tor,180k sats,1,02f4f52135cb04daa94d515693c816d0943a4ab212b0ae23ead1a492fa9028d8ae
9999,9999,9999,9999,1921,2533,Mehrbit,,Only Tor,180k sats,1,0295b170e2f85f7b9ce11b85a183116e51a4c7d66d2a25a91149e1d750b85d9b6b
9999,9999,9999,9999,2697,2535,mynodebtc.com [myNode],,Only Tor,176k sats,0,032c9bab7bf5c3b17ad231c617315890861227a802b422c62422cf03bf4f089a0c
9999,9999,9999,9999,1921,2536,ordaLN,,Only Tor,170k sats,1,03c2fc865174ebeb5260d59ac17d2aa6d7119f8183c04921bd313dcdead0298de6
9999,9999,9999,9999,2697,2537,Satriales,,Only Tor,168k sats,0,039d4851ad8610065045d872ee300739456f59f09eda02f7536823d17f13b47d8b
9999,9999,9999,9999,2697,2537,023d1ab967c4a3001401,,Only Tor,168k sats,0,023d1ab967c4a3001401a715192ec28ce22e0d8f4ee6383fa8a71e9bf0b0ff0f84
1229,1207,1258,1262,587,2539,ROBONET.io,,Only Tor,165k sats,4,02af88d74e956f88f662673cee4a43479cb09051a6ef756f41b793f334afe5b2ea
9999,9999,9999,9999,2697,2540,sugarwookie,,Only Tor,163k sats,0,023c72bc4a317659357888ad17ee2d8a3bd2bc0bbdd4e3dbc2d7c6b4ba75ceb0d2
9999,9999,9999,9999,1921,2541,SLICKERWHISPER-v23.08,,Only Tor,160k sats,1,02b5825385daa9275b17f0f62336dc52a9640eda1caee33ab5390a481cee4b7c8c
1229,1207,1228,1231,1090,2542,03cdd4e6c4693b33cbaf,,Only Tor,158k sats,2,03cdd4e6c4693b33cbafc455e227ff0da654cb6d2640fc34da25fd97b6856570cd
9999,9999,9999,9999,2697,2543,SlantTechZap,,Only Clearnet,156k sats,0,02e13839b00f838d830181519eb4eac1ea49050bce13943fb343742e0aa70ff06a
9999,9999,9999,9999,2697,2544,ln1.altangent.com,,Only Clearnet,156k sats,0,03df257120256b5f0b87d25659946d42067a094c765bff830eb66d6ffba6f4d5da
9999,9999,9999,9999,2697,2545,GREENWHISPER,,Only Tor,151k sats,0,035be98895c4d4e3b91fbb88d27af0fa68de6023e3a6eae675cc8332d29f299af4
9999,9999,9999,9999,1921,2551,0255b6454150dda61464,,Only Tor,150k sats,1,0255b6454150dda61464242778868d95c0bb0ad924162affb23cc268666e16f91e
1229,1207,1119,1150,1090,2551,032face5285f321c2f2a,,Only Tor,150k sats,2,032face5285f321c2f2aebb7723e27f8ea611546532d0eff0640995ee9f6a76b47
9999,9999,9999,9999,2697,2551,0211c9c8855c456c7e07,,Only Tor,150k sats,0,0211c9c8855c456c7e079ca453ffda66dfeecdc439e68ef86d1bc2bdbf355501e6
9999,9999,9999,9999,1921,2551,Ademnode,,Only Tor,150k sats,1,034232f9d7d4fbc7a0b7b35f70cef9695daed85c2ef95c2e3ae6de0a9aab00cbe6
9999,9999,9999,9999,2697,2551,036ad2da9b057d4ac40f,,Only Tor,150k sats,0,036ad2da9b057d4ac40f911bc4faf21ffe43bb84802e6cf948e447753488a7246a
9999,9999,9999,9999,1921,2551,Mi Primer Bitcoin ESA,,Only Tor,150k sats,1,03f4e34609a220e36157b542d024fc1d9fe145c436dfcd00d0162a0edf2d4c5f00
9999,9999,9999,9999,2697,2551,03d5e159b1d422f56d02,,Only Tor,150k sats,0,03d5e159b1d422f56d02730efaee97de63bce19e8426d155b3ccdba1ebbc9bd0ab
1008,176,1243,1246,774,2551,pibtcblitz,,Only Tor,150k sats,3,03954e82eb34adc3c2df6db245fc38703eed9489951d1b3f36146f9c8f143cdb08
9999,9999,9999,9999,2697,2551,clayop,,Only Tor,150k sats,0,026e0283d16402b81ce746db852aa8ca84e7735ec95d43f42dc9be3f00dc746b6f
9999,9999,9999,9999,1921,2551,start9-tboqov0oh,,Only Tor,150k sats,1,03df787880367ea903e43caa4b22645196ae978b817f67030134a4e81a99b050c6
9999,9999,9999,9999,1921,2551,happybot,,Only Tor,150k sats,1,02c654fb8f9e694cb2b07b0c8c597f630f0690e6700b37939bf0a13e34052533e5
9999,9999,9999,9999,1921,2551,PursuingNothing,,Only Tor,150k sats,1,0361d4b551d47386681b301ffc06c58e136740e5fd931f4563ed64c71c9b0c81f3
1229,1207,1282,1282,1090,2558,OrangePillBeer⚡️,,Only Clearnet,147k sats,2,028bdd8a109836f30d84f6d1b37502b93a8164ec6f967f24f36440e97867c3b292
9999,9999,9999,9999,1921,2559,BTConscious,,Only Tor,145k sats,1,0330450f38d8c1a0e11b46c87c04ab346f69a1913fa41322e7bff4329f0ff55211
1229,1207,958,1040,1090,2560,03a82c98a414d6a625c5,,Only Tor,144k sats,2,03a82c98a414d6a625c5f9bde4df4d3edc533c1cc6e62147f76e1ca8dd413cd773
9999,9999,9999,9999,1921,2561,OgInnovation LND1,,Only Tor,143k sats,1,0305d68eb4b9f4b394b57e0b3b05bd42ebcb19bd5c9a24492eff9319169824e13e
9999,9999,9999,9999,1921,2562,renditefuchs,,Only Tor,140k sats,1,03cf3ac3b382a1953b66227c9402af6f42c0727dbdb0e0db24ea6fc4a2c121c7f6
9999,9999,9999,9999,2697,2563,0229de65aa4ce67f182,,Only Tor,130k sats,0,0229de65aa4ce67f1826a45ea62d705ec861437e85c402e8349c1fa97b1fc79d5e
9999,9999,9999,9999,2697,2563,TESTINGCLN2222,,Only Tor,130k sats,0,030aec91bdb187ff386acdb1f22b58e7677f5b8361ae362ba3f5ce11f39ed02227
9999,9999,9999,9999,1921,2565,machankura-y,,Only Tor,127k sats,1,02f7518dd1e2e9ed5b9bb91348bd62006e96511412ee0e23467dd43b0f8d38c4f3
9999,9999,9999,9999,1090,2566,UNKNOWN,,Only Tor,125k sats,2,02557180abf1f323bd64853eb63ddd7f5d63af587f92ba0118b53286a671f8a6ab
9999,9999,9999,9999,2697,2567,NortePTnode,,Only Tor,120k sats,0,031212852e749ca8f6ce513a7b83597f0b2514b9f8a7e65e33715aaab10f2452df
9999,9999,9999,9999,1921,2569,santacruzwaves2020,,Only Tor,120k sats,1,02ea20ab1c3b1380aa82b921ea1da9d2b25238fecea2cf89e69e677be83b953cc3
9999,9999,9999,9999,1921,2569,RothbardsRevenge,,Only Tor,120k sats,1,025e579177db5cb70733714bca5670be2059c75c2d2cfb0d0834721b252371948b
1229,1207,1215,1222,1090,2569,03d64f062b0477097a5f,,Only Tor,120k sats,2,03d64f062b0477097a5f4082da5c76300462698bf1e76b3f5d6f9fca1ecbee0aa4
569,95,699,807,399,2569,03831a4599ecbb8a3580,,Only Tor,120k sats,6,03831a4599ecbb8a35809123b6434d357996c8c4c0c861a9f8e6fb85a13056d6e1
9999,9999,9999,9999,1921,2572,AnotherSplendidNode,,Only Tor,116k sats,1,028533290b957da6145d99825e811277d7cbd8f379686e147ab2fda9627be3acdb
9999,9999,9999,9999,2697,2573,SLICKERWATCH,,Clearnet and Tor,115k sats,0,02a60e11bf0016cebbfc725386e12c4122fdc12aca8711e32bf6d568ed790d3e5b
9999,9999,9999,9999,1921,2574,lightningforyou,,Only Tor,112k sats,1,02c7be51f83c7785073189a4610a510bbf50d97a9f5b6250c94d68779270f763ec
9999,9999,9999,9999,1921,2576,03e12541355ea4548ccd,,Only Tor,110k sats,1,03e12541355ea4548ccd81f00c58a746728b54b96f331368bd8a436fb16d24b9cb
9999,9999,9999,9999,2697,2576,023b3602340a06b212f1,,Only Tor,110k sats,0,023b3602340a06b212f176487da497c181ce489daccd386220af9fb6b509fc2edc
9999,9999,9999,9999,1921,2576,VIOLETSOUFFLE-v23.08,,Only Tor,110k sats,1,028828853edf8b6e1965cdd50ed321a007e1ca677875930c557fd83ecc62cb5496
9999,9999,9999,9999,1921,2576,thrasherbtc01,,Only Clearnet,110k sats,1,027cf0ead09ab5eb9b24bcfeb1a478a94704bdacc241426a45169a055da02399d0
9999,9999,9999,9999,2697,2579,WildCard,,Only Tor,108k sats,0,030c7c8b816353c3d19947d16b627a4fdf4eb14cda2260f8e27fada58a4d342ea2
9999,9999,9999,9999,2697,2580,02f9169d3c0ee17e3645,,Only Tor,108k sats,0,02f9169d3c0ee17e364559cbad9711eab4dc71d4ef425941bc0be44deb2e4ddb57
9999,9999,9999,9999,1921,2581,02476294ca6b202e5a12,,Only Tor,105k sats,1,02476294ca6b202e5a127ccf1c7d9c85a02167557fffe1f7f93866ccc5e19c33a1
9999,9999,9999,9999,2697,2582,Plan-B,,Only Tor,104k sats,0,03f99306c4b39fdcbdfbd6829e88d73df1731e3c2f83bb56ad4c6772329be9b0bb
9999,9999,9999,9999,1921,2583,02fd092fccb7f10e9f67,,Only Tor,103k sats,1,02fd092fccb7f10e9f67b216eb5523c882646016fe1d887a00bf4ea489c365d230
9999,9999,9999,9999,1921,2583,03fd8fc0ebff9663afbf,,Only Tor,103k sats,1,03fd8fc0ebff9663afbf553dea0e3fd0e899b2b5bbbd8ff22e95babf9ba41c296a
9999,9999,9999,9999,1921,2585,OziachGaveMeRPB,,Only Tor,103k sats,1,02d211b9fc68b63268f7952e776fb77435756ef4a6073154bda09cb1b257a4a034
9999,9999,9999,9999,2697,2586,The Network Firm BTC Node,,Only Tor,102k sats,0,031193e44d48e7e9450c0d85ba065666c3d8c09e6933b61d340a85c2bee2e94ef4
9999,9999,9999,9999,1921,2587,02590fefe750346403b7,,Only Tor,101k sats,1,02590fefe750346403b7f22db3c7f46e710552ed8ef50f5712ee45208bd0d51dad
9999,9999,9999,9999,1921,2588,TheBlackHole,,Only Tor,100k sats,1,0357ece6a8c1e12091a0937bbd2bb3b7d54c3372019186fb1e7dfe2bbc9dacf063
9999,9999,9999,9999,1921,2634,CarpeAwesome,,Only Tor,100k sats,1,0314ca478e362b1f7c4353152c6fb3882fd20ed8fb8af6b06e756416a380428d83
9999,9999,9999,9999,1921,2634,PL-Koszalin-Lightning-Node,,Only Tor,100k sats,1,0313c71d24971e2faffa080753f1998e9462ef3ca8da409aa4b1e8e2d8f293b55b
9999,9999,9999,9999,1921,2634,nodl-lnd-s009-030,,Only Clearnet,100k sats,1,023fa5c5ce5dc414e951a9039987d074b157acde92c64462d98b9b5b73636d2b04
9999,9999,9999,9999,2697,2634,Porcfest,,Only Clearnet,100k sats,0,0251b2c9d22f3621f27188d8236db84d9fd84d42adac063b2633744638b81f34ac
9999,9999,9999,9999,1921,2634,03f9446da7a14c33da7a,,Only Tor,100k sats,1,03f9446da7a14c33da7ad74e8d441ff2ba050a1a27d8fb3ffaf473862b87e58519
9999,9999,9999,9999,2697,2634,zbiornik.com,,Only Clearnet,100k sats,0,0303238e8f3e25a49da6c909452e320130f3f45e474df08dde7ca9a25f008b2b87
9999,9999,9999,9999,1921,2634,satoshis-well,,Only Tor,100k sats,1,03af77cc895bd9c397d8a33f6346ca1b3711111a0c1ff8903801c6a8434771b4ed
9999,9999,9999,9999,1921,2634,Bibo,,Only Tor,100k sats,1,03bc87b246fce6d065004861c1dda84c2151c612534c80c7dae48bf33ac3dbfd35
9999,9999,9999,9999,1921,2634,beetux,,Only Tor,100k sats,1,035eae934a20ac4f063e0118d02f13e190af5330153a8f118e3b3073316899ce04
9999,9999,9999,9999,1921,2634,Optimisme,,Only Tor,100k sats,1,0352d63e3b02ee4060f2861b39eb8d0bbc92b99358b8679f257f8291b17d96901c
9999,9999,9999,9999,1921,2634,oykoyc,,Only Tor,100k sats,1,030b5c8ea3edeb3403691d59a2923a22796514d153af51ccfaee6e8729fa604e7d
9999,9999,9999,9999,1921,2634,cheeserobot.org,,Only Tor,100k sats,1,03e5c423a405cd25f353a81d9d5d4e7cac701840ebdf3e49f4f14ea1ffc720177c
9999,9999,9999,9999,1921,2634,Chrochtadlo,,Only Tor,100k sats,1,02b72bcce369e0bb62d70c7eb1f1e7169799647a77eb7e32d3a920d4520c3dc7d3
9999,9999,9999,9999,1921,2634,027af716d1657c0a3d9e,,Only Tor,100k sats,1,027af716d1657c0a3d9e52d2889c682da25104167094a5b2aa31b8b06187f981d4
9999,9999,9999,9999,1921,2634,bear,,Only Tor,100k sats,1,03b7b335a927f7333fbc7acbfd1a7e070d19e8ec597d2c1551bdd7d7394c38c7da
9999,9999,9999,9999,2697,2634,LightningBavaria,,Only Tor,100k sats,0,0277b084555196b33b3b137e2bcf70f939acc3033347df60739c4454de3968a7f9
9999,9999,9999,9999,2697,2634,C_rose,,Only Clearnet,100k sats,0,0385d5c1767ee6448488f2d020974f8d238ed4c6e6ae1ce136db15f2a468fef106
9999,9999,9999,9999,1921,2634,02030439c95574c6c695,,Only Tor,100k sats,1,02030439c95574c6c695c1f341425118085f26792fdc271265b959b559ac0fc2d4
9999,9999,9999,9999,1921,2634,035cd1ad47b8308f2129,,Only Tor,100k sats,1,035cd1ad47b8308f2129d97ba2885982d7766bc323f03f0d3dc78158d9167a71aa
9999,9999,9999,9999,1921,2634,SLIMYWHISPER-v23.08-modded,,Only Tor,100k sats,1,03e9c020108d4c4dd38aec6d1fcc0c7eda0294390cbd196ff330c48b68b7116983
9999,9999,9999,9999,1921,2634,0318f3a292ef1b159592,,Only Tor,100k sats,1,0318f3a292ef1b1595922875ead890bc59d6df99dfdd24b00d8d8ffee559e60e15
